username,factor_rep,verified,followersCount,friendsCount,tweetsCount,listedCount,mediaCount,avg_reply,avg_retweet,like_reply,avg_quote,hora_rep,followers_diff,clase
Bjtjr24,595,0,8,177,1156,0,0,0.1111111111111111,0.6666666666666666,1.4444444444444444,0.0,0.2222222222222222,-8,bot
chrispickering9,182,0,23,50,2968,1,0,0.6,0.0,0.2,0.0,0.2,-23,bot
PatriaDigital,78,0,981,27,146508,11,2,0.0,0.0,0.0,0.0,1.0,-981,bot
trakcuf,162,0,5,41,478,0,0,0.0,0.0,0.0,0.0,0.5,-5,bot
MVWRhetoric,77,0,18,18,2600,1,2,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,-18,bot
90Zelii,126,0,1,148,25,0,7,0.0,0.0,0.0,0.0,0.6666666666666666,-1,bot
TheOldRep,2475,0,4952,1583,13586,85,5205,0.25,0.9230769230769231,1.9807692307692308,0.09615384615384616,0.19230769230769232,-4952,bot
destructoid,193,1,309353,95,119685,2528,53162,0.6470588235294118,2.3333333333333335,10.784313725490197,0.7647058823529411,0.17647058823529413,-309352,bot
Sam_Gibson09,273,0,13,72,1394,0,0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,-13,bot
SupraMan1989,205,0,2346,3848,1894,11,335,0.4222222222222222,0.0,0.7111111111111111,0.0,0.2222222222222222,-2346,bot
Rotarynerd,222,0,24,130,3107,1,1,0.1702127659574468,0.0,0.0851063829787234,0.0,0.2127659574468085,-24,bot
favmaan,61,0,420,139,30002,3,2079,1.0,0.0,0.0,0.0,0.2857142857142857,-420,bot
perhamus,196,0,7,14,32,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,-7,bot
misscandimccoy,1562,0,10,29,2866,0,1,0.1111111111111111,0.0,0.05555555555555555,0.0,0.16666666666666666,-10,bot
wdkkk_,55,0,5,87,57,0,2,0.0,0.0,0.0,0.0,0.5,-5,bot
fimpires,219,0,7,32,2143,2,0,0.0,0.04081632653061224,0.04081632653061224,0.0,0.14285714285714285,-7,bot
chdrossi,359,0,5,20,749,0,0,0.06896551724137931,0.0,0.13793103448275862,0.0,0.13793103448275862,-5,bot
RealandGrimey,83,0,142,132,2393,0,6,0.13043478260869565,0.08695652173913043,0.10869565217391304,0.0,0.13043478260869565,-142,bot
shawwang,36,0,2,7,1946,0,1,0.0,0.0,0.0,0.0,1.0,-2,bot
STTravis,308,0,637,615,4050,6,373,0.5833333333333334,0.041666666666666664,0.9791666666666666,0.0,0.1875,-637,bot
BryanSocrates,3851,0,5,4,7506,2,3062,0.7692307692307693,0.15384615384615385,0.46153846153846156,0.0,0.3076923076923077,-5,bot
riverlevel_1147,866,0,6,3,6782,0,5692,0.0,0.0,0.0,0.0,0.09615384615384616,-6,bot
bobsean86,162,0,97,319,2767,1,17,0.13513513513513514,0.05405405405405406,0.8918918918918919,0.0,0.16216216216216217,-97,bot
ausjon_Eng,264,0,129,1349,3129,3,0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,-129,bot
chelseapooh89,186,0,21,63,3315,2,7,0.0,0.0,0.022222222222222223,0.0,0.17777777777777778,-21,bot
PennNajah385,4638,0,9,87,10421,1,0,0.0,0.0,0.0,0.0,0.3269230769230769,-9,bot
juanmanue_el,6,0,286,764,4201,1,72,0.0,0.0,0.0,0.0,1.0,-286,bot
nincat3,66,0,54,126,23650,38,0,0.0,0.0,0.0,0.0,1.0,-54,bot
fearwantbot,167,0,24,0,35904,10,0,0.0,0.0,0.038461538461538464,0.0,0.057692307692307696,-24,bot
vermadeepak____,165,0,36,340,2399,0,10,0.0,0.0,0.0,0.0,0.5,-36,bot
kapmes1,36,0,16,11,2286,0,0,0.0,0.0,0.0,0.0,1.0,-16,bot
STulchin,831,0,6,17,962,0,0,0.0,0.0,0.0,0.0,0.08333333333333333,-6,bot
BryanMaysonet,119,0,272,788,6470,5,224,0.0975609756097561,0.07317073170731707,0.7317073170731707,0.04878048780487805,0.24390243902439024,-272,bot
BitWhizzUK,1314,0,1555,431,79762,881,4,0.07692307692307693,1.1346153846153846,1.0576923076923077,0.038461538461538464,0.11538461538461539,-1555,bot
goinghometolou,209,0,1286,704,101796,16,1057,0.0851063829787234,0.1276595744680851,0.7446808510638298,0.0,0.19148936170212766,-1286,bot
DailyLifeWithMS,360,0,35,29,1796,5,0,0.2,0.4,0.0,0.0,0.4,-35,bot
7The7,609,0,50,213,3493,1,76,0.0,0.0,0.26,0.0,0.18,-50,bot
TwinPeaksBot,2525,0,218,29,1577,12,1569,0.019230769230769232,0.1346153846153846,1.1730769230769231,0.038461538461538464,0.4807692307692308,-218,bot
Designer_Jony,69,0,7,179,39,0,20,0.4166666666666667,0.0,0.08333333333333333,0.0,0.25,-7,bot
j3t_black_heart,77,0,30,126,3320,1,13,0.02,0.08,0.42,0.04,0.18,-30,bot
meyuyang,211,0,3,120,52,2,4,0.0,0.0,0.0,0.0,0.5,-3,bot
Mrdrojo,445,0,78,40,2703,1,3,0.0,0.38461538461538464,0.38461538461538464,0.0,0.15384615384615385,-78,bot
uberfunphilly,527,0,19,41,1297,0,0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.2857142857142857,-19,bot
deanda_diana,733,0,20,52,537,0,0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.4444444444444444,-20,bot
AdockoTaxy,196,0,526,1926,7218,0,70,0.40425531914893614,0.14893617021276595,2.0425531914893615,0.0,0.2553191489361702,-526,bot
IIHFHockey,628,1,213066,652,35760,1996,18412,0.7551020408163265,8.020408163265307,40.46938775510204,1.7142857142857142,0.10204081632653061,-213065,bot
carmenpink,187,0,191,333,10429,14,844,0.06382978723404255,0.0,0.1276595744680851,0.0,0.19148936170212766,-191,bot
hazelmae8326,167,0,452,1429,3555,4,94,0.06666666666666667,0.06666666666666667,0.4,0.0,0.2,-452,bot
improta71,241,0,84,199,2364,3,31,0.0,0.0,0.0,0.0,0.6666666666666666,-84,bot
Yung_Gohan,125,0,88,205,662,0,9,0.20512820512820512,0.1282051282051282,0.7692307692307693,0.0,0.15384615384615385,-88,bot
blondielfc,223,0,558,2581,5020,27,130,0.17391304347826086,0.08695652173913043,0.9347826086956522,0.0,0.13043478260869565,-558,bot
Starbucks,327,1,11116130,88717,265769,25352,4026,0.16326530612244897,0.10204081632653061,0.673469387755102,0.0,0.2857142857142857,-11116129,bot
TheKanavelGroup,433,0,131,204,122,3,49,0.0392156862745098,0.45098039215686275,1.7058823529411764,0.0392156862745098,0.19607843137254902,-131,bot
Valerie09273519,728,0,10,97,1495,0,1,0.0,0.0,0.5,0.0,0.25,-10,bot
mc700123,10,0,7196,2199,8155,0,237,0.0,10.0,71.0,2.0,1.0,-7196,bot
AbdulazizFitni,63,0,122,339,936,0,12,0.07142857142857142,0.10714285714285714,2.0357142857142856,0.0,0.10714285714285714,-122,bot
moonshotbot,1499,0,8951,1,10064,249,10064,0.5102040816326531,3.673469387755102,14.795918367346939,0.14285714285714285,0.2653061224489796,-8951,bot
paintnumbersbot,365,0,150,8,15192,5,15150,0.0,0.0,0.1836734693877551,0.0,0.14285714285714285,-150,bot
EatingInk,231,0,51,185,3118,4,0,0.09803921568627451,0.0196078431372549,0.0196078431372549,0.0,0.29411764705882354,-51,bot
madow99,78,0,81,893,406,0,8,0.0,0.0,0.0,0.0,1.0,-81,bot
bgt5161,392,0,12,27,1836,1,0,0.11764705882352941,0.0196078431372549,0.3137254901960784,0.0,0.23529411764705882,-12,bot
nonogram_bot,6885,0,26,1,3160,8,3159,0.0,0.019230769230769232,0.0,0.0,0.19230769230769232,-26,bot
Col_V_Holt,126,0,41,2797,833,0,10,0.1724137931034483,0.0,1.0689655172413792,0.0,0.10344827586206896,-41,bot
indignadosvene2,21,0,52,16,12,0,0,0.0,2.0,2.0,0.0,1.0,-52,bot
kelseyrenee84,150,0,171,537,5735,4,106,0.15555555555555556,0.0,0.2222222222222222,0.0,0.13333333333333333,-171,bot
egtadak,715,0,17,43,710,0,11,0.8888888888888888,0.1388888888888889,0.027777777777777776,0.05555555555555555,0.16666666666666666,-17,bot
coinhealth1,459,0,6062,9532,820,7,140,0.30303030303030304,5.242424242424242,3.9696969696969697,0.2727272727272727,0.12121212121212122,-6062,bot
unjourunebarbe,255,0,69,588,3728,1,35,0.0,0.0,0.25,0.0,0.5,-69,bot
bishoe13,960,0,12,144,3213,4,0,0.0,0.1111111111111111,1.2222222222222223,0.0,0.3333333333333333,-12,bot
Sagittari0us,333,0,5,12,41,0,1,0.0,0.0,0.0,0.0,0.5,-5,bot
lie_to_me_film,253,0,1655,1114,14181,42,36,0.25,0.1875,0.625,0.0,0.3125,-1655,bot
Florazure,3,0,11,76,1921,0,1,0.0,0.0,0.0,0.0,1.0,-11,bot
mrawhide5,2144,0,238,667,10810,14,776,0.0,0.0392156862745098,0.058823529411764705,0.0,0.21568627450980393,-238,bot
mmikesegelinc,91,0,16,137,3012,1,1,0.0,0.0,2.0,0.0,1.0,-16,bot
mrtcn_ozn,10,0,108,71,21,0,0,0.0,0.0,0.0,0.0,1.0,-108,bot
atchutneelam,1653,0,21118,67166,117857,1085,6876,0.0,0.038461538461538464,0.21153846153846154,0.0,0.40384615384615385,-21118,bot
PenisRicardo,232,0,0,8,6,0,0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.6666666666666666,0,bot
VegasButterfly7,3462,0,62,247,1796,1,12,0.0,0.0,0.0,0.0,0.2,-62,bot
steph391973,410,0,693,1000,14503,2,403,0.0,0.0,0.0,0.0,0.8461538461538461,-693,bot
homerasaf1,10,0,342,1334,4930,4,240,0.0,0.0,0.0,0.0,1.0,-342,bot
GettySport,1509,1,892027,12834,18086,1401,14323,0.19230769230769232,8.75,28.53846153846154,1.6538461538461537,0.15384615384615385,-892026,bot
DanceSherrill,120,0,19,42,3652,18,155,0.0,0.022727272727272728,0.045454545454545456,0.0,0.09090909090909091,-19,bot
choosetoaccept,1708,0,161,0,3193,11,0,0.07692307692307693,0.21153846153846154,0.9230769230769231,0.057692307692307696,0.4423076923076923,-161,bot
bot_the_dickens,0,0,50,0,18287,12,0,0.0,0.0,0.0,0.0,0.1875,-50,bot
HunnidMCFLY,78,0,1406,1339,36338,4,487,0.25,0.2727272727272727,0.9090909090909091,0.11363636363636363,0.11363636363636363,-1406,bot
domNator218,246,0,24,163,2797,1,9,0.0625,0.21875,0.8125,0.0,0.28125,-24,bot
BenjieB20,150,0,258935,1326,12643,90,2308,0.0196078431372549,0.11764705882352941,0.17647058823529413,0.0,0.47058823529411764,-258935,bot
ThoughtReach,56,0,1723,1947,5302,103,84,0.0,0.13725490196078433,0.11764705882352941,0.0,0.11764705882352941,-1723,bot
harmonywhispers,533,0,208,456,1794,3,6,0.0,0.08,0.28,0.0,0.42,-208,bot
Gerardnlsn,21,0,8,61,249,0,0,0.0,5.0,10.0,0.0,1.0,-8,bot
nastyrck,134,0,1130,614,54,3,9,0.05555555555555555,0.1111111111111111,0.4444444444444444,0.0,0.5,-1130,bot
LordBillyBrown,334,0,14,202,23,0,12,0.0,0.0,1.125,0.0,0.25,-14,bot
donorschamps,581,0,5596,2,7344,19,0,0.7884615384615384,1.1730769230769231,1.7692307692307692,0.0,0.38461538461538464,-5596,bot
AnkurChauhan10,3,0,21,72,3235,1,1,1.0,0.0,1.0,0.0,1.0,-21,bot
enrgguy,225,0,23,236,796,0,1,0.34782608695652173,0.021739130434782608,0.782608695652174,0.0,0.17391304347826086,-23,bot
Zipko,362,0,37,400,3003,2,1,0.1568627450980392,0.0,0.13725490196078433,0.0,0.13725490196078433,-37,bot
AdvSettings_,823,0,50,0,58126,23,0,0.0,0.0,0.0,0.0,0.057692307692307696,-50,bot
riatomo89,1,0,746,999,158338,1,52,0.0,0.0,0.0,0.0,1.0,-746,bot
RocaSb,413,0,41,123,3667,3,18,0.13725490196078433,0.17647058823529413,1.1372549019607843,0.0,0.09803921568627451,-41,bot
kokomilko,178,0,357,504,4792,24,54,0.0,0.0,1.0,0.0,0.3333333333333333,-357,bot
TycoonTyphoon,272,0,13,50,2802,2,2,0.11764705882352941,0.0,0.0,0.0,0.2549019607843137,-13,bot
RandomCynthia,393,0,12,31,16,0,2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,-12,bot
GilmarBFilho,5976,0,21,50,828,0,802,0.038461538461538464,0.057692307692307696,0.19230769230769232,0.0,0.21153846153846154,-21,bot
brentbloodworth,186,0,30,76,1999,4,1,0.058823529411764705,0.0196078431372549,0.09803921568627451,0.0,0.13725490196078433,-30,bot
tsang_lam,304,0,17,120,42,0,23,0.0,0.125,0.625,0.0,0.375,-17,bot
altcointraderoj,431,0,305,1117,1553,6,3,0.17391304347826086,0.10869565217391304,0.2826086956521739,0.0,0.2608695652173913,-305,bot
BotSpill,328,0,5,0,1713,2,0,0.0,0.0,0.0,0.0,1.0,-5,bot
jaurehave,196,0,35,90,282,0,3,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-35,bot
DeliseB19,181,0,12,30,2892,0,0,0.23529411764705882,0.09803921568627451,0.0,0.0,0.13725490196078433,-12,bot
realsani4us,6,0,26,203,1251,0,0,0.0,0.0,12.0,0.0,1.0,-26,bot
precure_screens,1093,0,10490,4,106960,48,106960,0.14583333333333334,5.375,22.354166666666668,0.6041666666666666,0.08333333333333333,-10490,bot
TheEnd187,355,0,26,251,47,0,9,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,-26,bot
xtreme_ninja,857,0,124,87,4217,8,355,0.0,0.057692307692307696,0.11538461538461539,0.0,0.17307692307692307,-124,bot
signpainterjoe,244,0,19,3,2687,0,2,0.0,0.0,0.0,0.0,0.3333333333333333,-19,bot
jobfindlybos,1116,0,795,0,142101,155,0,0.0,0.0,0.05,0.0,0.8,-795,bot
StyLe_johan,100,0,16,35,1800,0,0,0.0,0.0,0.0,0.0,1.0,-16,bot
SanAntonioIAS,477,0,10,0,1914,0,0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.2391304347826087,-10,bot
zhoulj2006,225,0,3,46,1735,0,0,0.0,0.0,1.0,0.0,1.0,-3,bot
EvangelinaSans1,111,0,17,37,3633,24,170,0.0,0.022727272727272728,0.045454545454545456,0.0,0.09090909090909091,-17,bot
DeeLynnVinet,133,0,432,886,12402,42,1404,0.0,0.0,0.2727272727272727,0.0,0.12121212121212122,-432,bot
reylo_fic,627,0,2240,11,48339,21,11,0.0,0.5,1.6,0.08,0.12,-2240,bot
_five_seven_,445,0,0,4,2,7,0,0.0,0.0,0.5,0.5,1.0,0,bot
dahyro,87,0,45,66,3060,0,0,0.0,0.0,0.0,0.0,1.0,-45,bot
AlphaCaelum45,1209,0,1014,3357,88906,128,1115,0.5862068965517241,0.1724137931034483,0.4482758620689655,0.0,0.4482758620689655,-1014,bot
FarmworkerYouth,287,0,267,540,3986,16,27,0.061224489795918366,0.16326530612244897,0.14285714285714285,0.0,0.1836734693877551,-267,bot
Lakessd,279,0,71,802,3400,4,8,0.16279069767441862,4.72093023255814,3.4186046511627906,0.023255813953488372,0.16279069767441862,-71,bot
theaefamily,156,0,35,623,1150,0,32,0.0,0.0,0.0,0.0,0.5,-35,bot
wenfei496,1,0,10,50,1968,0,2,0.0,0.0,0.0,0.0,1.0,-10,bot
LESHELLEM,116,0,22,185,2191,0,2,0.043478260869565216,0.021739130434782608,0.32608695652173914,0.0,0.15217391304347827,-22,bot
KyleBihlmeyer,3781,0,6,15,321,0,0,0.07692307692307693,0.0,0.019230769230769232,0.0,0.3076923076923077,-6,bot
IMIGradMike,593,0,15,589,2360,0,1,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,-15,bot
jnkfoodjnkie,149,0,12,110,2490,2,1,0.0,0.10526315789473684,0.05263157894736842,0.0,0.21052631578947367,-12,bot
csgeorge231,233,0,7,5,1646,0,9,0.07142857142857142,0.03571428571428571,0.75,0.0,0.2857142857142857,-7,bot
kocidd,4085,0,48,40,9555,4,6,0.0,0.06,0.02,0.0,0.18,-48,bot
SkottWelch,148,0,67,87,1346,2,15,0.05263157894736842,0.02631578947368421,0.23684210526315788,0.02631578947368421,0.13157894736842105,-67,bot
00Laurianne,55,0,9,52,2842,0,0,0.0,0.0,0.0,0.0,1.0,-9,bot
wb0929,132,0,13,31,2713,0,1,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.0,0.17857142857142858,-13,bot
nya_camui,28,0,278,335,3254,3,4,1.0,0.0,0.0,0.0,1.0,-278,bot
Egborge4199,1077,0,27,88,1969,1,0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,-27,bot
LadyLisaDepp1,139,0,274,1555,17453,6,135,0.0967741935483871,0.6774193548387096,0.12903225806451613,0.0,0.12903225806451613,-274,bot
DiaveL_aDRy,35,0,5,230,2083,0,0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,-5,bot
drrajashekar170,612,0,15,135,45,0,20,0.0,0.0,0.7777777777777778,0.0,0.3333333333333333,-15,bot
profit_proven,186,0,7,164,1411,0,0,0.0,0.0,0.0,0.0,0.5,-7,bot
metalband_exe,126,0,3752,2,15068,117,15064,0.023809523809523808,0.5238095238095238,2.6904761904761907,0.09523809523809523,0.19047619047619047,-3752,bot
healtycookinfit,2389,0,231,359,7285,19,61,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.0,0.7115384615384616,-231,bot
AraguaTamanaco,615,0,94275,95310,166846,112,3329,0.0,10.0,6.0,0.0,1.0,-94275,bot
BotBaum,411,0,80,0,23523,6,0,0.02,0.02,0.12,0.0,0.1,-80,bot
teakhollow,408,0,906,1722,15681,60,5,0.18181818181818182,63.84090909090909,15.727272727272727,0.20454545454545456,0.13636363636363635,-906,bot
rainsilverhawk,364,0,880,1703,1990,22,1091,0.0,0.038461538461538464,0.1346153846153846,0.0,0.8269230769230769,-880,bot
in_Norfolk,3792,0,11475,2734,11013,142,1491,0.09803921568627451,0.0392156862745098,0.3137254901960784,0.0,0.1568627450980392,-11475,bot
BDisgusting,281,1,299248,8907,112304,2429,14879,4.46,26.32,161.38,7.2,0.24,-299247,bot
TheWalls4,345,0,19,167,1954,1,19,0.021739130434782608,0.0,0.08695652173913043,0.021739130434782608,0.17391304347826086,-19,bot
pedrotrufi,1226,0,69,308,8147,1,998,0.0,0.0,0.125,0.0,0.375,-69,bot
nathkiller49,285,0,198,151,34,1,16,0.7142857142857143,0.2857142857142857,5.285714285714286,0.0,0.2857142857142857,-198,bot
johnjuliustan,83,0,12,57,3077,1,13,0.0,0.05555555555555555,0.0,0.0,0.2777777777777778,-12,bot
CarolLynnRye,163,0,9,60,1564,0,2,0.2222222222222222,0.044444444444444446,0.3333333333333333,0.022222222222222223,0.2,-9,bot
crim240,100,0,166,805,485,0,19,0.0,0.09375,0.40625,0.0,0.1875,-166,bot
Deutschrap140,450,0,18,303,258,0,157,0.0,0.1111111111111111,0.3333333333333333,0.0,0.4444444444444444,-18,bot
FoodieMenuBot,445,0,78,3,8303,11,0,0.0,0.02040816326530612,0.061224489795918366,0.0,0.2857142857142857,-78,bot
joyamiyao,165,0,320,9,1867,0,0,0.0,0.0,0.0,0.0,1.0,-320,bot
BeautyBBlog,480,0,730,54,1903,26,65,0.06,0.22,0.58,0.0,0.12,-730,bot
QueenDiana999,14370,0,101233,27509,4384,153,2061,2.1363636363636362,8.840909090909092,51.52272727272727,0.09090909090909091,0.25,-101233,bot
KongMeyer,70,0,16,180,2,0,0,0.0,1.0,1.5,1.5,0.5,-16,bot
Gabrielle_Wise,124,0,109,27,5629,2,54,0.041666666666666664,0.0,0.125,0.0,0.16666666666666666,-109,bot
JohnyC03,528,0,323,1097,8090,3,151,0.025,0.05,0.15,0.0,0.15,-323,bot
PaOgR83,231,0,646,1150,51797,24,578,0.0,0.0,0.0,0.0,0.5,-646,bot
shireefer,1447,0,13,10,1858,0,11,0.4,0.2,0.0,0.0,0.3,-13,bot
Raseon,106,0,6,4,2072,0,0,0.0,0.0,0.0,0.0,0.2,-6,bot
JordanLisaj501,511,0,80,140,5732,1,340,0.0851063829787234,0.0,0.3191489361702128,0.02127659574468085,0.19148936170212766,-80,bot
FPRATampaBay,483,0,1221,1207,4957,109,535,0.0,0.04,0.3,0.0,0.56,-1221,bot
bullchen88,187,0,11,110,1357,1,12,0.02857142857142857,0.08571428571428572,0.14285714285714285,0.02857142857142857,0.17142857142857143,-11,bot
Deema22,28,1,419591,5929,252805,335,8189,0.0,0.0,1.0,0.0,1.0,-419590,bot
llssyhollenbeck,36,0,52,69,7228,114,0,0.0,0.0,0.0,0.0,1.0,-52,bot
jenjones_GCMS,450,0,7,54,1151,0,1,0.0,0.0,0.0,0.0,0.5,-7,bot
hellavenus,151,0,1365,203,337497,56,20038,0.3404255319148936,0.14893617021276595,1.2765957446808511,0.0,0.14893617021276595,-1365,bot
ls_morejon,4031,0,62854,55298,27133,24,24271,0.020833333333333332,0.10416666666666667,3.125,0.0,0.3125,-62854,bot
xo_nigga,44,0,221,295,7363,1,83,0.02564102564102564,0.20512820512820512,0.20512820512820512,0.10256410256410256,0.1794871794871795,-221,bot
starlabattaglia,1663,0,568,583,398,1,383,0.0,0.0,0.020833333333333332,0.0,0.08333333333333333,-568,bot
Captain_Heck,146,0,150433,96155,35489,285,12598,0.03571428571428571,0.0,0.35714285714285715,0.0,0.17857142857142858,-150433,bot
DCHomos,153,0,90231,6891,246580,517,63553,0.925,0.625,6.875,0.15,0.175,-90231,bot
phootrhie,36,0,11,110,1699,0,2,0.0,0.0,0.0,0.0,0.3125,-11,bot
Official503,802,0,1135,414,78720,23,11592,0.0,0.021739130434782608,0.3695652173913043,0.0,0.21739130434782608,-1135,bot
CindyLautenbach,109,0,154,168,3970,0,10,0.14285714285714285,0.02040816326530612,0.5306122448979592,0.02040816326530612,0.16326530612244897,-154,bot
emersonstaxis,86,0,69,37,2964,2,0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.21428571428571427,-69,bot
probabot_,2652,0,1665,0,563,53,0,0.3269230769230769,1.2884615384615385,1.4615384615384615,0.1346153846153846,0.1346153846153846,-1665,bot
garynormanphoto,154,0,1342,1910,1948,16,319,1.108695652173913,0.782608695652174,14.304347826086957,0.0,0.15217391304347827,-1342,bot
alaanpiris2,368,0,68943,32781,42928,115,32487,3.3333333333333335,9.333333333333334,30.333333333333332,9.0,0.6666666666666666,-68943,bot
trafficgifs,236,0,1279,1,65062,35,65062,0.0,0.022727272727272728,0.11363636363636363,0.045454545454545456,0.11363636363636363,-1279,bot
PotterPapers,152,0,640,1,5494,28,0,0.0,0.14,0.26,0.02,0.26,-640,bot
Jessica65761588,756,0,9,1515,14,0,1,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,-9,bot
Cassandra6624,91,0,280,567,15433,0,623,0.0,5.0,3.0,0.0,1.0,-280,bot
Rob_RIOS,158,0,4,11,2074,0,0,0.0,0.0,0.0,0.0,0.23076923076923078,-4,bot
Korey8684,180,0,35,150,3567,3,10,0.17391304347826086,0.043478260869565216,0.2391304347826087,0.0,0.1956521739130435,-35,bot
dave_huntington,216,0,20,92,1648,1,0,0.24,0.0,0.12,0.0,0.24,-20,bot
iLukasx100,150,0,80574,652,49835,47,8010,0.3409090909090909,0.022727272727272728,3.9318181818181817,0.0,0.20454545454545456,-80574,bot
DiamondLou69,233,0,133239,111849,69018,215,231,0.3333333333333333,0.875,3.4375,0.0625,0.10416666666666667,-133239,bot
4prost8health,3500,0,2235,2428,3114,41,493,0.02564102564102564,0.07692307692307693,0.3076923076923077,0.02564102564102564,0.20512820512820512,-2235,bot
GhostOfBotPast,2242,0,13,1,1949,6,0,0.0,0.0,0.1346153846153846,0.0,0.5576923076923077,-13,bot
arunvu,166,0,529,331,23070,27,925,0.19230769230769232,0.038461538461538464,0.23076923076923078,0.038461538461538464,0.19230769230769232,-529,bot
CatYoncee,1175,0,84,12,11507,4,11388,0.0,0.0,0.11538461538461539,0.0,0.09615384615384616,-84,bot
Abhijay_thute47,128,0,56,15,1318,0,257,0.16666666666666666,0.0,0.9333333333333333,0.0,0.13333333333333333,-56,bot
edgarjacobs,696,0,19,58,3283,0,4,0.0,0.0,0.0,0.0,1.0,-19,bot
TheSterlingGrp,431,0,270,115,797,0,95,0.52,0.14,0.98,0.1,0.3,-270,bot
nhcbot,5634,0,132,2,4260,16,4260,0.0,0.0,0.21153846153846154,0.019230769230769232,0.11538461538461539,-132,bot
Luffy098098,2217,0,2,0,383,0,383,0.0,0.038461538461538464,0.038461538461538464,0.0,0.19230769230769232,-2,bot
chubzacosta43,104,0,104,155,4449,1,53,0.0,0.0,0.06976744186046512,0.0,0.16279069767441862,-104,bot
LdnVotesArchive,351,0,22,1,15811,3,139,0.0,0.08333333333333333,0.041666666666666664,0.0,0.20833333333333334,-22,bot
bjerome412,699,0,23,36,880,1,3,0.16666666666666666,0.0,2.0,0.0,0.3333333333333333,-23,bot
BotMondrian,312,0,291,4,4024,15,4016,0.019230769230769232,0.46153846153846156,0.9615384615384616,0.038461538461538464,0.2692307692307692,-291,bot
Langkawi_Drum,1688,0,38180,35151,37972,736,3701,0.0,1.0588235294117647,1.4901960784313726,0.0,0.7647058823529411,-38180,bot
hammondethan123,120,0,59,398,163,0,65,0.12,0.0,0.6,0.0,0.2,-59,bot
azwtanz,157,0,12,43,19,0,0,0.0,0.0,0.0,0.0,0.36363636363636365,-12,bot
tonihaba,36,0,7,145,3,0,1,0.0,2.0,2.0,0.0,1.0,-7,bot
rickycampbell25,152,0,16,29,2232,0,25,0.24444444444444444,0.0,0.28888888888888886,0.0,0.13333333333333333,-16,bot
LatoyaWoodbury,110,0,17,43,3653,19,175,0.0,0.13636363636363635,0.18181818181818182,0.0,0.09090909090909091,-17,bot
lizzychandler,405,0,29,84,631,0,0,0.0,0.0,0.0,0.0,1.0,-29,bot
BurpzGames,330,0,146,114,9264,1,11,0.2857142857142857,0.22448979591836735,0.6530612244897959,0.0,0.08163265306122448,-146,bot
hewei0118,146,0,9,154,2012,1,1,0.0,0.5,17.0,0.0,0.5,-9,bot
jennife94353146,15,0,4,5,1803,0,1801,0.0,0.0,0.0,0.0,1.0,-4,bot
ADevotedYogi,955,0,339802,133813,390096,2524,60320,0.061224489795918366,1.346938775510204,3.3877551020408165,0.04081632653061224,0.12244897959183673,-339802,bot
Aalana757,1511,0,16,58,2875,0,1,0.0,0.0,0.2222222222222222,0.0,0.4444444444444444,-16,bot
FasanikLino,90,0,15,158,1005,0,6,0.0,0.0,0.0,0.0,0.5,-15,bot
DailyMills,1013,0,31,159,119684,0,7,0.0,0.038461538461538464,0.019230769230769232,0.0,0.11538461538461539,-31,bot
ChefDriFonseca,2070,0,9,45,759,3,8,0.0,0.0,0.0,0.0,0.9,-9,bot
DollarMusic35,189,0,440,3237,6633,9,0,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.0,0.057692307692307696,-440,bot
tittina72,82,0,36,48,3690,2,55,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,-36,bot
itsfino1,1713,0,2240,366,260,8,240,0.019230769230769232,0.21153846153846154,0.9423076923076923,0.0,0.25,-2240,bot
Ril3yC,80,0,994,197,3779,3,206,0.08108108108108109,0.05405405405405406,0.35135135135135137,0.0,0.1891891891891892,-994,bot
riwi_kurnia,132,0,685,2238,33497,0,2703,0.0,0.0,0.0,0.0,0.19047619047619047,-685,bot
tedchapman57,887,0,14,92,1734,0,0,0.0,0.0,0.625,0.0,0.25,-14,bot
realfestivals,973,0,13,6,2586,2,0,0.0,0.019230769230769232,0.038461538461538464,0.0,0.8653846153846154,-13,bot
kia0725,554,0,16,112,3263,1,2,0.0,0.0,1.0,0.0,0.2222222222222222,-16,bot
